user_id,session_id,is_premium,used_personalized_feature,app_open,search_or_browse,track_play,save_or_lyrics,completed_session
U_03761,U_03761_S2,0,1,1,1,0,0,0
U_03761,U_03761_S3,0,1,1,1,1,0,1
U_03762,U_03762_S0,0,1,1,1,0,0,0
U_03762,U_03762_S1,0,0,1,1,0,0,0
U_03762,U_03762_S2,0,1,1,1,1,1,1
U_03762,U_03762_S3,0,0,1,0,0,0,0
U_03763,U_03763_S0,0,0,1,1,1,0,1
U_03764,U_03764_S0,1,0,1,1,1,0,1
U_03764,U_03764_S1,1,0,1,1,1,0,1
U_03764,U_03764_S2,1,1,1,1,1,0,1
U_03765,U_03765_S0,0,1,1,1,1,1,0
U_03766,U_03766_S0,1,1,1,1,0,0,0
U_03766,U_03766_S1,1,1,1,1,1,1,1
U_03766,U_03766_S2,1,0,1,1,1,1,1
U_03766,U_03766_S3,1,0,1,1,1,0,1
U_03766,U_03766_S4,1,0,1,1,1,1,1
U_03767,U_03767_S0,0,0,1,1,0,0,0
U_03767,U_03767_S1,0,1,1,0,0,0,0
U_03767,U_03767_S2,0,1,1,0,0,0,0
U_03768,U_03768_S0,1,1,1,1,0,0,0
U_03768,U_03768_S1,1,1,1,1,1,0,0
U_03768,U_03768_S2,1,0,1,1,0,0,0
U_03768,U_03768_S3,1,0,1,1,0,0,0
U_03768,U_03768_S4,1,1,1,0,0,0,0
U_03769,U_03769_S0,0,1,1,0,0,0,0
U_03769,U_03769_S1,0,0,1,1,0,0,0
U_03769,U_03769_S2,0,0,1,0,0,0,0
U_03769,U_03769_S3,0,1,1,1,0,0,0
U_03769,U_03769_S4,0,0,1,1,0,0,0
U_03770,U_03770_S0,0,0,1,1,0,0,0
U_03771,U_03771_S0,0,0,1,0,0,0,0
U_03771,U_03771_S1,0,1,1,1,0,0,0
U_03771,U_03771_S2,0,1,1,1,1,1,1
U_03771,U_03771_S3,0,0,1,1,1,0,0
U_03772,U_03772_S0,0,0,1,0,0,0,0
U_03772,U_03772_S1,0,1,1,1,0,0,0
U_03772,U_03772_S2,0,0,1,1,0,0,0
U_03772,U_03772_S3,0,0,1,1,0,0,0
U_03772,U_03772_S4,0,1,1,1,0,0,0
U_03773,U_03773_S0,0,1,1,1,1,1,0
U_03773,U_03773_S1,0,1,1,1,1,0,1
U_03774,U_03774_S0,1,0,1,1,1,0,0
U_03774,U_03774_S1,1,0,1,0,0,0,0
U_03774,U_03774_S2,1,1,1,1,0,0,0
U_03774,U_03774_S3,1,1,1,1,1,0,1
U_03774,U_03774_S4,1,1,1,1,1,0,1
U_03775,U_03775_S0,0,0,1,1,1,0,1
U_03775,U_03775_S1,0,1,1,1,1,0,1
U_03775,U_03775_S2,0,0,1,1,0,0,0
U_03775,U_03775_S3,0,0,1,1,0,0,0
U_03776,U_03776_S0,0,0,1,1,1,0,1
U_03776,U_03776_S1,0,1,1,0,0,0,0
U_03776,U_03776_S2,0,0,1,1,1,0,0
U_03776,U_03776_S3,0,0,1,0,0,0,0
U_03776,U_03776_S4,0,0,1,1,0,0,0
U_03777,U_03777_S0,0,1,1,1,1,0,0
U_03777,U_03777_S1,0,1,1,1,0,0,0
U_03778,U_03778_S0,0,0,1,1,1,0,1
U_03779,U_03779_S0,0,1,1,1,0,0,0
U_03779,U_03779_S1,0,1,1,0,0,0,0
U_03780,U_03780_S0,1,1,1,1,1,1,0
U_03780,U_03780_S1,1,1,1,1,1,1,1
U_03780,U_03780_S2,1,0,1,0,0,0,0
U_03781,U_03781_S0,0,1,1,1,1,1,1
U_03782,U_03782_S0,0,1,1,1,1,1,0
U_03783,U_03783_S0,1,0,1,1,1,1,1
U_03783,U_03783_S1,1,1,1,0,0,0,0
U_03784,U_03784_S0,0,1,1,1,0,0,0
U_03784,U_03784_S1,0,1,1,1,0,0,0
U_03785,U_03785_S0,1,1,1,1,1,1,1
U_03786,U_03786_S0,0,0,1,1,1,0,0
U_03786,U_03786_S1,0,0,1,1,1,0,1
U_03786,U_03786_S2,0,0,1,1,1,0,1
U_03787,U_03787_S0,0,0,1,0,0,0,0
U_03787,U_03787_S1,0,1,1,1,0,0,0
U_03787,U_03787_S2,0,0,1,1,0,0,0
U_03787,U_03787_S3,0,1,1,1,1,0,0
U_03788,U_03788_S0,0,0,1,1,0,0,0
U_03788,U_03788_S1,0,0,1,1,0,0,0
U_03788,U_03788_S2,0,0,1,1,0,0,0
U_03788,U_03788_S3,0,0,1,1,1,0,1
U_03788,U_03788_S4,0,0,1,1,1,1,1
U_03789,U_03789_S0,0,0,1,1,1,0,1
U_03789,U_03789_S1,0,1,1,1,0,0,0
U_03789,U_03789_S2,0,1,1,1,0,0,0
U_03789,U_03789_S3,0,0,1,0,0,0,0
U_03790,U_03790_S0,0,0,1,1,0,0,0
U_03790,U_03790_S1,0,0,1,0,0,0,0
U_03790,U_03790_S2,0,0,1,1,1,0,1
U_03790,U_03790_S3,0,0,1,1,1,0,1
U_03790,U_03790_S4,0,0,1,1,1,1,1
U_03791,U_03791_S0,0,1,1,1,0,0,0
U_03791,U_03791_S1,0,1,1,0,0,0,0
U_03792,U_03792_S0,0,1,1,1,1,1,1
U_03793,U_03793_S0,0,0,1,0,0,0,0
U_03793,U_03793_S1,0,0,1,1,0,0,0
U_03794,U_03794_S0,0,1,1,0,0,0,0
U_03794,U_03794_S1,0,1,1,1,0,0,0
U_03794,U_03794_S2,0,0,1,1,1,0,1
U_03794,U_03794_S3,0,1,1,1,1,0,1
U_03795,U_03795_S0,0,0,1,1,1,0,1
U_03795,U_03795_S1,0,0,1,1,1,0,1
U_03795,U_03795_S2,0,0,1,1,1,1,1
U_03795,U_03795_S3,0,1,1,1,0,0,0
U_03795,U_03795_S4,0,1,1,1,1,1,1
U_03796,U_03796_S0,0,1,1,0,0,0,0
U_03796,U_03796_S1,0,1,1,1,0,0,0
U_03796,U_03796_S2,0,1,1,1,0,0,0
U_03797,U_03797_S0,0,1,1,1,0,0,0
U_03798,U_03798_S0,0,0,1,0,0,0,0
U_03798,U_03798_S1,0,1,1,1,0,0,0
U_03799,U_03799_S0,0,0,1,1,0,0,0
U_03799,U_03799_S1,0,1,1,1,1,0,0
U_03800,U_03800_S0,0,1,1,1,1,1,1
U_03800,U_03800_S1,0,1,1,1,1,1,1
U_03800,U_03800_S2,0,1,1,1,1,0,0
U_03801,U_03801_S0,0,0,1,0,0,0,0
U_03801,U_03801_S1,0,0,1,1,0,0,0
U_03802,U_03802_S0,0,0,1,1,0,0,0
U_03802,U_03802_S1,0,0,1,1,1,1,1
U_03802,U_03802_S2,0,0,1,0,0,0,0
U_03802,U_03802_S3,0,0,1,1,1,1,1
U_03803,U_03803_S0,1,1,1,1,0,0,0
U_03803,U_03803_S1,1,0,1,1,1,0,0
U_03803,U_03803_S2,1,0,1,1,1,1,1
U_03803,U_03803_S3,1,0,1,1,1,1,0
U_03804,U_03804_S0,0,0,1,1,1,1,1
U_03804,U_03804_S1,0,1,1,1,1,0,0
U_03804,U_03804_S2,0,1,1,0,0,0,0
U_03804,U_03804_S3,0,0,1,1,1,0,1
U_03805,U_03805_S0,1,1,1,1,0,0,0
U_03806,U_03806_S0,0,0,1,1,0,0,0
U_03806,U_03806_S1,0,1,1,1,1,0,1
U_03806,U_03806_S2,0,1,1,0,0,0,0
U_03806,U_03806_S3,0,1,1,1,1,0,0
U_03807,U_03807_S0,0,1,1,1,0,0,0
U_03807,U_03807_S1,0,1,1,1,0,0,0
U_03808,U_03808_S0,0,1,1,1,1,0,0
U_03808,U_03808_S1,0,1,1,1,0,0,0
U_03808,U_03808_S2,0,0,1,1,0,0,0
U_03808,U_03808_S3,0,0,1,0,0,0,0
U_03809,U_03809_S0,0,1,1,1,1,0,1
U_03809,U_03809_S1,0,1,1,1,1,0,1
U_03809,U_03809_S2,0,1,1,1,1,1,1
U_03810,U_03810_S0,1,1,1,1,1,0,1
U_03810,U_03810_S1,1,1,1,1,0,0,0
U_03810,U_03810_S2,1,1,1,0,0,0,0
U_03810,U_03810_S3,1,1,1,1,1,1,1
U_03811,U_03811_S0,0,1,1,1,1,1,1
U_03811,U_03811_S1,0,0,1,1,0,0,0
U_03811,U_03811_S2,0,1,1,1,0,0,0
U_03811,U_03811_S3,0,1,1,1,0,0,0
U_03811,U_03811_S4,0,1,1,1,0,0,0
U_03812,U_03812_S0,0,0,1,1,1,1,1
U_03813,U_03813_S0,1,0,1,1,1,0,1
U_03813,U_03813_S1,1,0,1,1,0,0,0
U_03813,U_03813_S2,1,1,1,1,1,0,1
U_03813,U_03813_S3,1,0,1,1,0,0,0
U_03813,U_03813_S4,1,0,1,1,1,0,1
U_03814,U_03814_S0,1,0,1,1,1,1,1
U_03814,U_03814_S1,1,1,1,1,0,0,0
U_03815,U_03815_S0,0,0,1,1,1,0,1
U_03816,U_03816_S0,1,1,1,1,1,1,1
U_03816,U_03816_S1,1,0,1,1,0,0,0
U_03816,U_03816_S2,1,0,1,1,0,0,0
U_03817,U_03817_S0,0,1,1,1,1,1,1
U_03818,U_03818_S0,1,0,1,1,0,0,0
U_03818,U_03818_S1,1,0,1,1,1,0,1
U_03818,U_03818_S2,1,0,1,1,0,0,0
U_03819,U_03819_S0,0,1,1,1,1,1,1
U_03819,U_03819_S1,0,0,1,1,0,0,0
U_03819,U_03819_S2,0,0,1,0,0,0,0
U_03819,U_03819_S3,0,0,1,0,0,0,0
U_03819,U_03819_S4,0,1,1,1,1,1,1
U_03820,U_03820_S0,1,0,1,1,1,0,1
U_03821,U_03821_S0,0,1,1,1,1,1,1
U_03821,U_03821_S1,0,0,1,1,0,0,0
U_03822,U_03822_S0,0,1,1,0,0,0,0
U_03822,U_03822_S1,0,0,1,1,0,0,0
U_03822,U_03822_S2,0,0,1,1,1,1,1
U_03823,U_03823_S0,0,0,1,1,0,0,0
U_03823,U_03823_S1,0,1,1,1,1,1,1
U_03823,U_03823_S2,0,0,1,1,1,0,1
U_03824,U_03824_S0,0,0,1,1,1,1,1
U_03825,U_03825_S0,0,0,1,0,0,0,0
U_03825,U_03825_S1,0,0,1,1,0,0,0
U_03826,U_03826_S0,0,0,1,0,0,0,0
U_03826,U_03826_S1,0,0,1,1,1,1,1
U_03826,U_03826_S2,0,1,1,1,1,1,1
U_03826,U_03826_S3,0,0,1,1,0,0,0
U_03826,U_03826_S4,0,1,1,1,1,0,1
U_03827,U_03827_S0,0,0,1,1,0,0,0
U_03827,U_03827_S1,0,0,1,1,1,0,1
U_03828,U_03828_S0,0,0,1,1,0,0,0
U_03828,U_03828_S1,0,0,1,0,0,0,0
U_03828,U_03828_S2,0,0,1,1,1,1,1
U_03828,U_03828_S3,0,1,1,1,0,0,0
U_03828,U_03828_S4,0,1,1,1,1,0,1
U_03829,U_03829_S0,0,1,1,0,0,0,0
U_03829,U_03829_S1,0,1,1,1,0,0,0
U_03830,U_03830_S0,0,1,1,1,1,1,0
U_03830,U_03830_S1,0,1,1,1,1,1,1
U_03830,U_03830_S2,0,0,1,1,0,0,0
U_03830,U_03830_S3,0,0,1,1,1,0,1
U_03830,U_03830_S4,0,1,1,1,1,1,1
U_03831,U_03831_S0,0,1,1,0,0,0,0
U_03831,U_03831_S1,0,1,1,1,1,1,1
U_03831,U_03831_S2,0,1,1,1,1,0,1
U_03832,U_03832_S0,0,0,1,1,0,0,0
U_03832,U_03832_S1,0,1,1,1,1,0,0
U_03832,U_03832_S2,0,1,1,1,1,1,1
U_03832,U_03832_S3,0,1,1,1,1,0,1
U_03832,U_03832_S4,0,0,1,1,1,0,1
U_03833,U_03833_S0,0,0,1,1,0,0,0
U_03833,U_03833_S1,0,1,1,1,1,0,1
U_03833,U_03833_S2,0,1,1,1,1,1,1
U_03834,U_03834_S0,0,0,1,1,1,1,1
U_03834,U_03834_S1,0,1,1,1,1,0,0
U_03834,U_03834_S2,0,0,1,0,0,0,0
U_03834,U_03834_S3,0,0,1,1,0,0,0
U_03835,U_03835_S0,0,1,1,1,0,0,0
U_03835,U_03835_S1,0,0,1,1,1,0,0
U_03835,U_03835_S2,0,1,1,1,1,1,1
U_03836,U_03836_S0,1,1,1,1,1,0,1
U_03836,U_03836_S1,1,1,1,0,0,0,0
U_03836,U_03836_S2,1,1,1,1,1,0,1
U_03837,U_03837_S0,0,0,1,1,0,0,0
U_03837,U_03837_S1,0,0,1,1,1,1,0
U_03837,U_03837_S2,0,1,1,1,0,0,0
U_03837,U_03837_S3,0,0,1,1,1,1,1
U_03838,U_03838_S0,0,0,1,0,0,0,0
U_03838,U_03838_S1,0,1,1,0,0,0,0
U_03838,U_03838_S2,0,0,1,1,0,0,0
U_03838,U_03838_S3,0,0,1,1,1,1,1
U_03838,U_03838_S4,0,0,1,1,1,1,1
U_03839,U_03839_S0,0,0,1,1,1,1,1
U_03839,U_03839_S1,0,0,1,1,1,0,1
U_03839,U_03839_S2,0,0,1,0,0,0,0
U_03840,U_03840_S0,1,0,1,0,0,0,0
U_03840,U_03840_S1,1,0,1,1,1,1,1
U_03840,U_03840_S2,1,1,1,1,0,0,0
U_03841,U_03841_S0,0,0,1,1,1,0,1
U_03842,U_03842_S0,0,1,1,1,0,0,0
U_03842,U_03842_S1,0,0,1,1,0,0,0
U_03843,U_03843_S0,1,0,1,1,0,0,0
U_03843,U_03843_S1,1,1,1,1,1,1,1
U_03843,U_03843_S2,1,0,1,1,1,1,0
U_03843,U_03843_S3,1,0,1,1,1,1,0
U_03843,U_03843_S4,1,0,1,1,0,0,0
U_03844,U_03844_S0,0,1,1,1,1,1,0
U_03844,U_03844_S1,0,0,1,1,1,0,0
U_03844,U_03844_S2,0,1,1,1,1,1,0
U_03844,U_03844_S3,0,0,1,1,1,0,1
U_03845,U_03845_S0,0,1,1,1,1,1,0
U_03846,U_03846_S0,0,0,1,1,0,0,0
U_03846,U_03846_S1,0,0,1,1,1,0,1
U_03846,U_03846_S2,0,1,1,1,1,1,1
U_03846,U_03846_S3,0,1,1,1,0,0,0
U_03847,U_03847_S0,0,0,1,1,1,0,1
U_03848,U_03848_S0,0,1,1,1,1,0,1
U_03848,U_03848_S1,0,1,1,1,1,1,1
U_03848,U_03848_S2,0,0,1,1,1,1,1
U_03848,U_03848_S3,0,1,1,1,0,0,0
U_03848,U_03848_S4,0,1,1,1,1,0,1
U_03849,U_03849_S0,0,0,1,1,1,0,0
U_03850,U_03850_S0,0,0,1,1,1,0,0
U_03850,U_03850_S1,0,0,1,1,0,0,0
U_03850,U_03850_S2,0,1,1,1,1,0,1
U_03850,U_03850_S3,0,0,1,1,1,0,1
U_03851,U_03851_S0,0,1,1,1,0,0,0
U_03851,U_03851_S1,0,1,1,0,0,0,0
U_03851,U_03851_S2,0,0,1,1,1,0,1
U_03851,U_03851_S3,0,0,1,1,0,0,0
U_03852,U_03852_S0,0,0,1,1,1,1,0
U_03852,U_03852_S1,0,0,1,1,0,0,0
U_03852,U_03852_S2,0,1,1,0,0,0,0
U_03852,U_03852_S3,0,1,1,1,1,0,1
U_03853,U_03853_S0,0,1,1,1,0,0,0
U_03853,U_03853_S1,0,1,1,1,0,0,0
U_03854,U_03854_S0,1,0,1,1,0,0,0
U_03855,U_03855_S0,0,0,1,1,1,1,1
U_03855,U_03855_S1,0,1,1,1,1,0,1
U_03855,U_03855_S2,0,1,1,0,0,0,0
U_03855,U_03855_S3,0,1,1,1,1,1,1
U_03855,U_03855_S4,0,0,1,1,0,0,0
U_03856,U_03856_S0,0,0,1,1,1,0,0
U_03856,U_03856_S1,0,0,1,1,0,0,0
U_03856,U_03856_S2,0,1,1,1,1,0,0
U_03856,U_03856_S3,0,0,1,1,0,0,0
U_03856,U_03856_S4,0,0,1,1,1,1,1
U_03857,U_03857_S0,0,1,1,1,1,1,1
U_03857,U_03857_S1,0,1,1,1,1,0,1
U_03857,U_03857_S2,0,1,1,1,1,1,0
U_03857,U_03857_S3,0,0,1,1,1,0,1
U_03857,U_03857_S4,0,1,1,1,0,0,0
U_03858,U_03858_S0,1,1,1,0,0,0,0
U_03858,U_03858_S1,1,0,1,1,0,0,0
U_03858,U_03858_S2,1,0,1,1,1,0,1
U_03858,U_03858_S3,1,1,1,0,0,0,0
U_03858,U_03858_S4,1,0,1,0,0,0,0
U_03859,U_03859_S0,0,0,1,1,1,1,0
U_03859,U_03859_S1,0,0,1,1,1,0,1
U_03859,U_03859_S2,0,0,1,1,0,0,0
U_03860,U_03860_S0,1,1,1,1,1,1,1
U_03860,U_03860_S1,1,0,1,0,0,0,0
U_03860,U_03860_S2,1,0,1,1,1,0,1
U_03860,U_03860_S3,1,1,1,1,0,0,0
U_03861,U_03861_S0,0,1,1,0,0,0,0
U_03861,U_03861_S1,0,1,1,1,0,0,0
U_03862,U_03862_S0,0,1,1,0,0,0,0
U_03862,U_03862_S1,0,1,1,0,0,0,0
U_03862,U_03862_S2,0,1,1,0,0,0,0
U_03862,U_03862_S3,0,1,1,1,1,0,1
U_03863,U_03863_S0,0,0,1,0,0,0,0
U_03863,U_03863_S1,0,1,1,1,1,0,1
U_03863,U_03863_S2,0,1,1,0,0,0,0
U_03864,U_03864_S0,0,0,1,1,1,1,0
U_03865,U_03865_S0,0,0,1,1,1,1,1
U_03865,U_03865_S1,0,1,1,1,1,1,0
U_03865,U_03865_S2,0,1,1,0,0,0,0
U_03865,U_03865_S3,0,0,1,1,1,0,1
U_03865,U_03865_S4,0,1,1,1,1,0,1
U_03866,U_03866_S0,0,0,1,0,0,0,0
U_03866,U_03866_S1,0,1,1,1,1,1,1
U_03867,U_03867_S0,0,1,1,1,1,1,1
U_03867,U_03867_S1,0,1,1,1,1,1,0
U_03867,U_03867_S2,0,1,1,1,1,1,1
U_03867,U_03867_S3,0,1,1,1,1,1,0
U_03868,U_03868_S0,0,1,1,0,0,0,0
U_03868,U_03868_S1,0,0,1,1,1,0,1
U_03868,U_03868_S2,0,1,1,0,0,0,0
U_03868,U_03868_S3,0,1,1,1,0,0,0
U_03869,U_03869_S0,0,1,1,1,1,0,1
U_03869,U_03869_S1,0,0,1,1,1,1,1
U_03870,U_03870_S0,0,0,1,1,1,1,1
U_03870,U_03870_S1,0,0,1,1,1,0,1
U_03870,U_03870_S2,0,1,1,1,0,0,0
U_03870,U_03870_S3,0,0,1,1,1,1,1
U_03871,U_03871_S0,0,1,1,1,1,1,0
U_03871,U_03871_S1,0,1,1,1,1,1,1
U_03871,U_03871_S2,0,0,1,0,0,0,0
U_03871,U_03871_S3,0,0,1,1,1,1,1
U_03871,U_03871_S4,0,0,1,1,1,0,1
U_03872,U_03872_S0,0,1,1,1,0,0,0
U_03873,U_03873_S0,1,1,1,1,1,0,1
U_03873,U_03873_S1,1,1,1,0,0,0,0
U_03873,U_03873_S2,1,1,1,1,1,0,1
U_03874,U_03874_S0,0,0,1,1,1,0,1
U_03874,U_03874_S1,0,1,1,1,0,0,0
U_03875,U_03875_S0,0,1,1,1,1,1,1
U_03875,U_03875_S1,0,1,1,1,0,0,0
U_03875,U_03875_S2,0,0,1,1,0,0,0
U_03875,U_03875_S3,0,1,1,1,0,0,0
U_03876,U_03876_S0,1,1,1,1,0,0,0
U_03876,U_03876_S1,1,0,1,1,1,1,1
U_03876,U_03876_S2,1,1,1,1,0,0,0
U_03877,U_03877_S0,0,1,1,0,0,0,0
U_03877,U_03877_S1,0,1,1,1,1,1,1
U_03878,U_03878_S0,0,0,1,1,0,0,0
U_03879,U_03879_S0,0,0,1,1,1,1,0
U_03879,U_03879_S1,0,1,1,1,1,1,1
U_03880,U_03880_S0,0,0,1,0,0,0,0
U_03880,U_03880_S1,0,1,1,1,1,0,0
U_03880,U_03880_S2,0,0,1,1,0,0,0
U_03880,U_03880_S3,0,1,1,1,1,0,1
U_03880,U_03880_S4,0,0,1,1,1,0,0
U_03881,U_03881_S0,1,1,1,1,1,0,1
U_03881,U_03881_S1,1,1,1,1,0,0,0
U_03881,U_03881_S2,1,1,1,1,1,0,1
U_03881,U_03881_S3,1,1,1,1,1,0,1
U_03882,U_03882_S0,0,0,1,1,0,0,0
U_03882,U_03882_S1,0,0,1,1,0,0,0
U_03882,U_03882_S2,0,0,1,1,1,1,0
U_03883,U_03883_S0,0,1,1,1,1,1,1
U_03883,U_03883_S1,0,0,1,0,0,0,0
U_03883,U_03883_S2,0,0,1,1,0,0,0
U_03883,U_03883_S3,0,1,1,1,1,0,1
U_03884,U_03884_S0,0,0,1,1,1,0,1
U_03884,U_03884_S1,0,0,1,1,1,1,1
U_03884,U_03884_S2,0,0,1,0,0,0,0
U_03884,U_03884_S3,0,1,1,0,0,0,0
U_03884,U_03884_S4,0,0,1,1,1,0,1
U_03885,U_03885_S0,1,1,1,1,1,1,1
U_03885,U_03885_S1,1,0,1,1,1,1,0
U_03885,U_03885_S2,1,0,1,1,0,0,0
U_03886,U_03886_S0,1,1,1,1,0,0,0
U_03886,U_03886_S1,1,0,1,1,1,1,1
U_03886,U_03886_S2,1,1,1,1,1,1,1
U_03887,U_03887_S0,0,0,1,0,0,0,0
U_03887,U_03887_S1,0,0,1,1,1,0,0
U_03888,U_03888_S0,0,1,1,0,0,0,0
U_03888,U_03888_S1,0,0,1,1,0,0,0
U_03888,U_03888_S2,0,0,1,1,1,1,1
U_03888,U_03888_S3,0,0,1,1,0,0,0
U_03888,U_03888_S4,0,0,1,1,0,0,0
U_03889,U_03889_S0,0,1,1,1,1,1,1
U_03890,U_03890_S0,0,0,1,1,1,1,1
U_03890,U_03890_S1,0,0,1,1,0,0,0
U_03891,U_03891_S0,0,1,1,1,1,0,1
U_03891,U_03891_S1,0,1,1,1,1,1,1
U_03891,U_03891_S2,0,1,1,1,1,1,0
U_03892,U_03892_S0,0,1,1,1,1,0,1
U_03892,U_03892_S1,0,0,1,1,1,1,0
U_03893,U_03893_S0,0,1,1,0,0,0,0
U_03894,U_03894_S0,0,0,1,1,1,0,1
U_03895,U_03895_S0,0,0,1,0,0,0,0
U_03895,U_03895_S1,0,1,1,1,0,0,0
U_03896,U_03896_S0,0,1,1,1,1,0,0
U_03896,U_03896_S1,0,0,1,0,0,0,0
U_03896,U_03896_S2,0,0,1,1,1,0,1
U_03897,U_03897_S0,0,1,1,1,0,0,0
U_03897,U_03897_S1,0,1,1,1,1,0,0
U_03898,U_03898_S0,0,0,1,1,1,1,1
U_03899,U_03899_S0,0,0,1,1,1,1,1
U_03899,U_03899_S1,0,1,1,1,0,0,0
U_03899,U_03899_S2,0,1,1,1,1,0,1
U_03899,U_03899_S3,0,1,1,0,0,0,0
U_03899,U_03899_S4,0,1,1,1,1,1,1
U_03900,U_03900_S0,0,0,1,1,0,0,0
U_03901,U_03901_S0,0,1,1,1,1,0,0
U_03901,U_03901_S1,0,0,1,1,0,0,0
U_03902,U_03902_S0,0,0,1,1,0,0,0
U_03902,U_03902_S1,0,0,1,1,1,0,1
U_03903,U_03903_S0,0,0,1,0,0,0,0
U_03903,U_03903_S1,0,0,1,1,0,0,0
U_03903,U_03903_S2,0,1,1,1,0,0,0
U_03903,U_03903_S3,0,0,1,1,1,0,1
U_03904,U_03904_S0,0,0,1,1,0,0,0
U_03904,U_03904_S1,0,1,1,1,1,0,1
U_03904,U_03904_S2,0,0,1,1,1,0,1
U_03904,U_03904_S3,0,0,1,1,0,0,0
U_03904,U_03904_S4,0,0,1,1,0,0,0
U_03905,U_03905_S0,0,1,1,1,1,1,0
U_03905,U_03905_S1,0,1,1,1,0,0,0
U_03905,U_03905_S2,0,1,1,1,1,1,1
U_03905,U_03905_S3,0,1,1,1,1,0,1
U_03906,U_03906_S0,0,1,1,1,1,1,1
U_03906,U_03906_S1,0,1,1,1,1,0,1
U_03906,U_03906_S2,0,0,1,1,1,0,0
U_03907,U_03907_S0,0,0,1,1,1,0,1
U_03907,U_03907_S1,0,1,1,1,1,1,1
U_03907,U_03907_S2,0,1,1,0,0,0,0
U_03907,U_03907_S3,0,0,1,0,0,0,0
U_03908,U_03908_S0,0,1,1,0,0,0,0
U_03908,U_03908_S1,0,1,1,0,0,0,0
U_03908,U_03908_S2,0,0,1,0,0,0,0
U_03908,U_03908_S3,0,0,1,0,0,0,0
U_03908,U_03908_S4,0,0,1,1,1,1,1
U_03909,U_03909_S0,1,0,1,0,0,0,0
U_03910,U_03910_S0,0,0,1,0,0,0,0
U_03910,U_03910_S1,0,0,1,1,1,1,1
U_03910,U_03910_S2,0,1,1,1,0,0,0
U_03911,U_03911_S0,0,0,1,1,1,1,0
U_03911,U_03911_S1,0,1,1,1,1,0,0
U_03911,U_03911_S2,0,1,1,1,1,0,0
U_03911,U_03911_S3,0,0,1,1,1,1,1
U_03911,U_03911_S4,0,0,1,1,0,0,0
U_03912,U_03912_S0,0,1,1,1,1,0,1
U_03912,U_03912_S1,0,0,1,1,1,1,1
U_03912,U_03912_S2,0,1,1,1,1,0,1
U_03912,U_03912_S3,0,0,1,1,0,0,0
U_03913,U_03913_S0,0,1,1,1,1,0,1
U_03913,U_03913_S1,0,1,1,1,0,0,0
U_03913,U_03913_S2,0,1,1,1,0,0,0
U_03913,U_03913_S3,0,0,1,1,0,0,0
U_03914,U_03914_S0,0,1,1,1,1,1,1
U_03914,U_03914_S1,0,1,1,0,0,0,0
U_03914,U_03914_S2,0,1,1,1,1,1,1
U_03914,U_03914_S3,0,1,1,1,0,0,0
U_03915,U_03915_S0,0,0,1,1,1,0,1
U_03915,U_03915_S1,0,1,1,1,1,0,1
U_03915,U_03915_S2,0,0,1,1,0,0,0
U_03915,U_03915_S3,0,1,1,1,0,0,0
U_03915,U_03915_S4,0,0,1,1,1,1,1
U_03916,U_03916_S0,0,1,1,0,0,0,0
U_03916,U_03916_S1,0,0,1,1,1,1,1
U_03916,U_03916_S2,0,1,1,1,1,0,1
U_03917,U_03917_S0,0,0,1,1,1,1,0
U_03917,U_03917_S1,0,1,1,1,0,0,0
U_03917,U_03917_S2,0,1,1,0,0,0,0
U_03917,U_03917_S3,0,1,1,1,1,0,0
U_03918,U_03918_S0,0,1,1,1,1,1,1
U_03918,U_03918_S1,0,0,1,1,0,0,0
U_03919,U_03919_S0,0,0,1,1,1,0,1
U_03919,U_03919_S1,0,1,1,1,0,0,0
U_03919,U_03919_S2,0,1,1,1,1,1,1
U_03919,U_03919_S3,0,1,1,1,1,1,0
U_03920,U_03920_S0,1,0,1,1,1,1,0
U_03921,U_03921_S0,0,1,1,1,0,0,0
U_03921,U_03921_S1,0,0,1,0,0,0,0
U_03921,U_03921_S2,0,1,1,0,0,0,0
U_03921,U_03921_S3,0,0,1,1,0,0,0
U_03921,U_03921_S4,0,1,1,1,0,0,0
U_03922,U_03922_S0,0,0,1,1,1,0,1
U_03922,U_03922_S1,0,0,1,1,1,0,1
U_03923,U_03923_S0,0,1,1,1,0,0,0
U_03923,U_03923_S1,0,0,1,1,1,1,1
U_03924,U_03924_S0,1,1,1,1,1,1,1
U_03924,U_03924_S1,1,0,1,1,1,1,1
U_03924,U_03924_S2,1,1,1,1,1,0,1
U_03925,U_03925_S0,0,1,1,1,1,1,1
U_03925,U_03925_S1,0,0,1,1,0,0,0
U_03925,U_03925_S2,0,1,1,0,0,0,0
U_03926,U_03926_S0,0,0,1,1,0,0,0
U_03927,U_03927_S0,0,0,1,1,1,0,0
U_03927,U_03927_S1,0,1,1,1,1,0,1
U_03927,U_03927_S2,0,1,1,1,0,0,0
U_03927,U_03927_S3,0,1,1,1,0,0,0
U_03928,U_03928_S0,0,0,1,1,1,0,1
U_03928,U_03928_S1,0,1,1,0,0,0,0
U_03928,U_03928_S2,0,1,1,1,0,0,0
U_03929,U_03929_S0,0,1,1,1,1,1,1
U_03929,U_03929_S1,0,0,1,1,1,1,1
U_03929,U_03929_S2,0,0,1,1,0,0,0
U_03929,U_03929_S3,0,0,1,1,1,1,1
U_03929,U_03929_S4,0,0,1,1,1,1,1
